doc_id,advertisers_length,hash_value,advertiser_1,advertiser_2,advertiser_3,advertiser_4,advertiser_5,advertiser_1_adserver,advertiser_2_adserver,advertiser_3_adserver,advertiser_4_adserver,advertiser_5_adserver,advertiser_1_publisher,advertiser_2_publisher,advertiser_3_publisher,advertiser_4_publisher,advertiser_5_publisher,category_1_1,score_1_1,category_1_2,score_1_2,category_1_3,score_1_3,category_2_1,score_2_1,category_2_2,score_2_2,category_2_3,score_2_3,id,img_url,filename,img_text,popup_over_img,cropped_text,width,height,shape,domain,text_style,date_entry,discount_entry,call_to_action,contains_company_name,dominant_color_R,dominant_color_G,dominant_color_B,dominant_color_percentage,dominant_color_name,language,valid,intention,confidence_score
221646a6_1_3,1,b47d83dc54b137b5,pinpoll.com,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.8330280022899617,Personal Finance,0.062468130384180365,Technology & Computing,0.0316511203934883,Business,0.2669943255478012,Industries,0.2244202503315648,Economy,0.04192180706816121,2062,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/www.salzburg24.at/221646a6/1_3.png,b47d83dc54b137b5_1_3.png,28K 1.23K Fahrt ihr häufig mit dem Fahrrad?,0,0,960,258,Wide skyscraper,Other,typed,0,0,0,0,1.946139286177584,2.0146705498864605,2.1509032828372483,74.44,black,de,1,corrupted,3.0
a4f8de23_1_3,1,2a3cbd8ef41c9a52,pinpoll.com,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.8330280022899617,Personal Finance,0.062468130384180365,Technology & Computing,0.0316511203934883,Business,0.2669943255478012,Industries,0.2244202503315648,Economy,0.04192180706816121,1351,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/www.salzburg24.at/a4f8de23/1_3.png,2a3cbd8ef41c9a52_1_3.png,101.37K Nutzt ihr Streaming-Dienste?,0,0,960,258,Wide skyscraper,Other,typed,0,0,0,0,1.9624611910636598,2.0168479559032377,2.119585748706042,74.38,black,de,1,corrupted,3.0
a4f8de23_0_0,1,8b3a512c63c7bede,pinpoll.com,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.8330280022899617,Personal Finance,0.062468130384180365,Technology & Computing,0.0316511203934883,Business,0.2669943255478012,Industries,0.2244202503315648,Economy,0.04192180706816121,1701,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/www.salzburg24.at/a4f8de23/0_0.png,8b3a512c63c7bede_0_0.png,101.32K 2.49K Nutzt ihr Streaming-Dienste?,0,0,960,258,Wide skyscraper,Other,typed,0,0,0,0,1.9624611910782481,2.016847955882625,2.119585748707534,74.38,black,de,1,corrupted,3.0
e9cd5023_1_3,1,224707c5db96493a,pinpoll.com,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.8330280022899617,Personal Finance,0.062468130384180365,Technology & Computing,0.0316511203934883,Business,0.2669943255478012,Industries,0.2244202503315648,Economy,0.04192180706816121,381,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/www.salzburg24.at/e9cd5023/1_3.png,224707c5db96493a_1_3.png,65.81K 2.08K Versteckt ihr am morgigen Ostersonntag Eier?,0,0,960,287,Wide skyscraper,Other,typed,0,0,0,0,1.020775953285778,1.0173733298797316,1.0074370043644605,65.49,black,de,1,corrupted,3.0
f845d145_1_1,1,de9471137ab94c0d,hdsx.com,,,,,False,False,False,False,False,False,False,False,False,False,Technology & Computing,0.5252782395425144,Television,0.2978420401247649,Hobbies & Interests,0.13652453444116985,Audio,0.6807973419609058,Content Production,0.07328869641235827,Consumer Electronics,0.07309988853954369,1007,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.netzwelt.de/bddddb52/0_1.png,de9471137ab94c0d_0_1.png,Die Revolution im Fernsehsound: Keine schwankende Lautstärke mehr! HDSX TV Sound Optimizer,0,0,300,250,Medium rectangle,IT,typed,0,0,1,1,2.539704381017284,3.723001464779138,5.867237782414037,60.08,black,de,1,quality,6.0
f845d145_1_0,1,4c9aa8c3c05c7612,joinhoney.com,,,,,False,False,False,False,False,False,False,False,False,False,Shopping,0.608188785277063,Hobbies & Interests,0.3273206949001946,Family and Relationships,0.021704404510768497,Coupons and Discounts,0.7144879696405233,Beekeeping,0.07747884640102819,Dating,0.0148801583175195,1549,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/www.netzwelt.de/f845d145/1_0.png,4c9aa8c3c05c7612_1_0.png,"honey Give more, spend less. Try Honey - It´s Free The money-saving browser extension. Terms and conditions apply. User must be 18+",0,0,970,90,Wide skyscraper,Local deals,mixed,0,0,1,1,251.5157587835845,215.5112562739886,203.01850826690074,62.08,silver,de,1,price,8.0
f845d145_0_0,1,0487b57e20a584ad,joinhoney.com,,,,,False,False,False,False,False,False,False,False,False,False,Shopping,0.608188785277063,Hobbies & Interests,0.3273206949001946,Family and Relationships,0.021704404510768497,Coupons and Discounts,0.7144879696405233,Beekeeping,0.07747884640102819,Dating,0.0148801583175195,1728,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/www.netzwelt.de/f845d145/0_0.png,0487b57e20a584ad_0_0.png,honey Holiday savings that make you smile. Try Honey - It´s Free The money-saving browser extension. Terms and conditions apply. User must be 18+,0,0,970,90,Wide skyscraper,IT,mixed,0,0,1,1,204.59698002647977,205.7871087697572,201.70189030059052,40.66,silver,en,1,price,8.0
d9b50ace_1_3,1,9b7a287a99833a61,joinhoney.com,,,,,False,False,False,False,False,False,False,False,False,False,Shopping,0.608188785277063,Hobbies & Interests,0.3273206949001946,Family and Relationships,0.021704404510768497,Coupons and Discounts,0.7144879696405233,Beekeeping,0.07747884640102819,Dating,0.0148801583175195,2430,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/suedostschweiz.ch/d9b50ace/1_3.png,9b7a287a99833a61_1_3.png,"honey The Money-Saving Browser Extension You could win £5,000 How to Enter",0,0,414,828,Wide skyscraper,IT,mixed,0,0,1,1,12.343361892343452,10.435456321015122,10.234288552991034,42.91,black,en,1,price,4.0
7cdfc416_1_7,1,9f3f6e186569b61a,shoplc.de,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.3826185615484221,Hobbies & Interests,0.13674033565629948,Style & Fashion,0.12903910183861356,Arts and Crafts,0.21396419701328992,Travel Type,0.08346527784446298,Economy,0.04266641605272662,1721,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/mirror.co.uk/7cdfc416/1_7.png,9f3f6e186569b61a_1_7.png,SHOPLC PREISWERTE QUALITÄT Günstiger Schmuck bei Shop LC Shop LC,0,0,970,250,Wide skyscraper,Other,typed,0,0,0,1,252.89606937592248,252.28020888055755,252.35631228587346,52.6,white,de,1,price,9.0
fbdc4364_1_0,1,76d51f08950fe433,weirdfish.co.uk,,,,,False,False,False,False,False,False,False,False,False,False,Style & Fashion,0.8790556383914115,Sports,0.08151042394673241,Shopping,0.034449855329990405,Men's Fashion,0.4934373664614149,Women's Fashion,0.2511152847061784,Swimming,0.0864253773301445,1982,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/www.wienerzeitung.at/fbdc4364/1_0.png,76d51f08950fe433_1_0.png,Weird Fish WEAR THE WEEKEND SHOP *Exclusions apply 30% off EVERYTHING*,0,0,970,250,Wide skyscraper,Local deals,mixed,0,1,0,1,240.0117944320744,129.893567336818,71.83375597475799,45.21,gray,en,1,price,9.0
0107a49c_1_0,1,8d344daed57aec14,weirdfish.co.uk,,,,,False,False,False,False,False,False,False,False,False,False,Style & Fashion,0.8790556383914115,Sports,0.08151042394673241,Shopping,0.034449855329990405,Men's Fashion,0.4934373664614149,Women's Fashion,0.2511152847061784,Swimming,0.0864253773301445,737,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.lemonde.fr/0107a49c/1_0.png,8d344daed57aec14_1_0.png,Weird Fish WEAR THE WEEKEND SHOP *Exclusions apply 30% off EVERYTHING*,0,0,1000,258,Wide skyscraper,Retail,typed,0,1,0,1,239.88795624204133,130.1071158278594,72.07755684751035,45.07,gray,en,1,price,9.0
0de7f2eb_1_3,1,65da96eb02279cd4,island-delight.co.uk,,,,,False,False,False,False,False,False,False,False,False,False,Shopping,0.4671343970797007,Food & Drink,0.20777850148532684,Events and Attractions,0.06003114409662615,Grocery Shopping,0.4684246861215497,Industries,0.039481377921851135,Travel Type,0.02282093818384695,2034,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/express.co.uk/0de7f2eb/1_2.png,65da96eb02279cd4_1_2.png,JAMAICAN PATTIE Island Delight Become A Partner Island Delight Bringing The Taste of Jamaica To The UK,0,0,120,600,Wide skyscraper,Other,typed,0,0,0,1,250.06427786737842,250.54119626954449,246.15873127176445,59.42,white,en,1,quality,5.0
92b2c115_1_7,1,a7e022a3fc4ab50e,toradex.com,,,,,False,False,False,False,False,False,False,False,False,False,Technology & Computing,0.6450582231594065,Business and Finance,0.28188288688790825,Hobbies & Interests,0.021534636885293487,Computing,0.4206236840812987,Industries,0.2324368118445801,Business,0.09669192409139077,1732,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/leprogres.fr/92b2c115/1_7.png,a7e022a3fc4ab50e_1_7.png,Toradex Swiss. Embedded. Computing. Arm System on Modules 10+ Jahre Verfügbarkeit Einsatzbereite Linux Direkter Tech Support Skalierbare pinkompatibel module NXP nVIDIA Torizon www.toradex.com,0,0,300,250,Medium rectangle,IT,typed,0,0,0,1,251.2837438925021,251.3473381514701,252.66490228012364,52.39,white,de,1,quality,8.0
f12bbf04_1_0,1,453dd61a1e634db6,toradex.com,,,,,False,False,False,False,False,False,False,False,False,False,Technology & Computing,0.6450582231594065,Business and Finance,0.28188288688790825,Hobbies & Interests,0.021534636885293487,Computing,0.4206236840812987,Industries,0.2324368118445801,Business,0.09669192409139077,2344,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/www.dw.com/f12bbf04/1_0.png,453dd61a1e634db6_1_0.png,Toradex,0,0,120,600,Wide skyscraper,Other,typed,0,0,0,1,253.5997483527037,253.2655541207196,253.58998046422127,41.93,white,de,1,quality,4.0
ec9430be_0_7,1,04bca2c29e32541a,visionna.ch,,,,,False,False,False,False,False,False,False,False,False,False,Personal Finance,0.9691321453909084,Business and Finance,0.012664235554847542,Automotive,0.0069900887663113115,Insurance,0.8500318111307795,Auto Insurance,0.09606158688806613,Home Utilities,0.006217656273532736,1030,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/standard.co.uk/ec9430be/0_7.png,04bca2c29e32541a_0_7.png,"Krankengeld ab 144,90 CHF Vergleichen Sie die verfügbaren Krankenkassenangebote nach Kanton und Prämie Visionna Krankenkasse Öffnen",0,0,300,600,Sidebar ad,Insurance,typed,0,0,1,1,254.3133687715741,253.904079980459,254.39604527540547,72.78,white,de,1,price,8.0
90428a52_1_2,1,f6645fdc8a263ff3,visionna.ch,,,,,False,False,False,False,False,False,False,False,False,False,Personal Finance,0.9691321453909084,Business and Finance,0.012664235554847542,Automotive,0.0069900887663113115,Insurance,0.8500318111307795,Auto Insurance,0.09606158688806613,Home Utilities,0.006217656273532736,439,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/courrierinternational.com/90428a52/1_1.png,f6645fdc8a263ff3_1_1.png,"MON ASSURANCE MALADIE Lamal á partir de 144,00 Assurance maladie Suisse: á partir de 144.99/Mois/ adulte, une offre personnalisée € seulement",0,0,300,600,Sidebar ad,Other,typed,0,0,0,1,230.58082416157654,250.02046615019128,253.49724638769283,66.48,white,fr,1,price,5.0
c7cb0cfa_1_11,1,22e43bd6aad2a575,tcs.ch,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.3704885736803973,Travel,0.31424448117582576,Automotive,0.2854706687179013,Industries,0.40007606126108186,Travel Locations,0.3744087821223516,Travel Type,0.13362962810314485,1992,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/www.kn-online.de/c7cb0cfa/1_1.png,22e43bd6aad2a575_1_1.png,ITALIA 1km Aktuelle Reisebestimmungen für Italien TCS Schweiz Öffnen,0,0,970,250,Wide skyscraper,Travel,typed,0,0,1,0,253.1439925253323,252.9207100937239,253.38680253436885,70.62,white,de,1,quality,3.0
c7cb0cfa_1_2,1,551cb7df059c5fd6,tcs.ch,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.3704885736803973,Travel,0.31424448117582576,Automotive,0.2854706687179013,Industries,0.40007606126108186,Travel Locations,0.3744087821223516,Travel Type,0.13362962810314485,945,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/morgenpost.de/0457cf6c/1_7.png,551cb7df059c5fd6_1_7.png,ITALIA 1 km Aktuelle Reisebestimmungen für Italien TCS Schweiz,0,0,300,250,Medium rectangle,Travel,typed,0,0,0,1,80.77926127077603,93.29368132558659,57.378064418797074,53.09,olive,de,1,quality,3.0
0457cf6c_1_3,1,1235db5fcefd5bd9,tcs.ch,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.3704885736803973,Travel,0.31424448117582576,Automotive,0.2854706687179013,Industries,0.40007606126108186,Travel Locations,0.3744087821223516,Travel Type,0.13362962810314485,943,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/morgenpost.de/0457cf6c/1_3.png,1235db5fcefd5bd9_1_3.png,ITALIA 1 km Aktuelle Reisebestimmungen für Italien tcs.ch Öffnen,0,0,940,250,Wide skyscraper,Travel,typed,0,0,1,1,253.11715073630737,252.91960040666768,253.37189453753825,69.9,white,de,1,quality,3.0
0457cf6c_0_3,1,69327b25941d4d0b,tcs.ch,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.3704885736803973,Travel,0.31424448117582576,Automotive,0.2854706687179013,Industries,0.40007606126108186,Travel Locations,0.3744087821223516,Travel Type,0.13362962810314485,926,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/morgenpost.de/0457cf6c/0_3.png,69327b25941d4d0b_0_3.png,ITALIA 1km Aktuelle Reisebestimmungen für Italien Öffnen TCS Schweiz,0,0,940,250,Wide skyscraper,Travel,typed,0,0,1,1,253.08209901376952,252.87235611796268,253.33585683114154,69.81,white,de,1,quality,3.0
c27740a0_1_1,1,0b48519a5890687b,tcs.ch,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.3704885736803973,Travel,0.31424448117582576,Automotive,0.2854706687179013,Industries,0.40007606126108186,Travel Locations,0.3744087821223516,Travel Type,0.13362962810314485,827,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/express.co.uk/c27740a0/1_1.png,0b48519a5890687b_1_1.png,Au meilleur prix Notre assurance auto voitures de tourisme et voitures de livraison. Touring Club Suisse En sav ROYAL SAVOY HOTEL & SPA,0,0,1327,250,Wide skyscraper,Hotels and rentals,typed,0,0,0,1,254.45167541852055,253.97572488201766,254.4753293228945,56.76,white,fr,1,price,3.0
cd7b6909_0_13,1,cbcb323a502d43ed,f-i.de,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.7780149997080543,Careers,0.17475305671007618,Personal Finance,0.03812858484473372,Industries,0.5517672768023971,Business,0.15370931454973746,Economy,0.15185328365360432,2552,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.heise.de/d2302a2f/0_9.png,cbcb323a502d43ed_0_9.png,s fi Wenn Ihr IT-Wissen voll auf Finanz-Services einzahlt. Von Softwareentwicklung und Cyber Security bis zu Data Analytics: Gestalten Sie die Zukunft des digitalen Bankings beim Digitalisierungspartner der Sparkasse. Jetzt bewerben!,0,0,768,197,Wide skyscraper,Jobs,typed,0,0,0,1,241.19867448692088,241.42769143194363,241.58715960030426,65.02,white,de,1,quality,6.0
19241900_1_4,1,22103b25cc0d5b59,ottos.ch,,,,,False,False,False,False,False,False,False,False,False,False,Sports,0.19592824497631586,Business and Finance,0.18296985986262349,Technology & Computing,0.12880182886443814,Travel Type,0.08303207608024935,Industries,0.07152431052483592,Economy,0.05086336989060612,476,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.heute.at/19241900/1_4.png,22103b25cc0d5b59_1_4.png,OTTO´S NESCAFÉ FARMER ORIGINS exklusiv bei OTTO´S NESCAFÉ NESCAFÉ NESCAFÉ JETZT ENTDEC,0,0,300,258,Wide skyscraper,Retail,typed,0,0,0,1,243.537504006836,222.84776685543568,200.17886526338143,48.37,silver,de,1,quality,2.0
19241900_1_3,1,c8f83aeaba71b9d6,ottos.ch,,,,,False,False,False,False,False,False,False,False,False,False,Sports,0.19592824497631586,Business and Finance,0.18296985986262349,Technology & Computing,0.12880182886443814,Travel Type,0.08303207608024935,Industries,0.07152431052483592,Economy,0.05086336989060612,475,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.heute.at/19241900/1_3.png,c8f83aeaba71b9d6_1_3.png,OTTO´S NESCAFÉ FARMER ORIGINS exklusiv bei OTTO´S NESCAFÉ NESCAFÉ NESCAFÉ JETZT ENTDEC,0,0,300,282,Wide skyscraper,Retail,typed,0,0,0,1,240.3482451602348,215.91943257004243,188.82582296403086,43.41,silver,de,1,quality,2.0
c27740a0_0_4,1,be17b32d4bcc3d85,system4.ch,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.500908890817794,Technology & Computing,0.16412084778316682,Sports,0.0553276300362037,Industries,0.2458242047419249,Computing,0.1427312909082857,Business,0.1270143738752537,834,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/express.co.uk/c27740a0/0_4.png,be17b32d4bcc3d85_0_4.png,"e tourisme et voitures de livraison Metall-Regale von System4 Selbst montierbar oder mit Montageservice. Kostenlose, rasche Lieferung innerhalt 3 Tagen. System4 Öffnen Ad",0,1,330,287,Wide skyscraper,Other,typed,0,0,1,1,253.6155372258556,253.20940746441048,253.7018685071185,87.82,white,fr,0,corrupted,3.0
90ba6793_1_0,1,9fa416a6d4929f50,hometogo.ch,,,,,False,False,False,False,False,False,False,False,False,False,Real Estate,0.5135969220848897,Travel,0.4800062638300935,Personal Finance,0.003658661636766522,Travel Type,0.35745431991443266,Vacation Properties,0.3377133437464602,Travel Locations,0.10806118934746232,631,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.salzi.at/90ba6793/1_0.png,9fa416a6d4929f50_1_0.png,Ferienhäuser ab CHF54 Ferienhäuser ab CHF108 home to go...,0,0,468,60,Wide skyscraper,Hotels and rentals,typed,0,0,0,0,251.2007760018555,250.9012624507761,251.23146861246258,61.5,white,de,1,price,9.0
92b57689_1_0,1,35add02011936462,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,2060,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/www.abendzeitung-muenchen.de/92b57689/1_0.png,35add02011936462_1_0.png,Traumurlaub in Mexiko Wir bringen Sie an die schönsten Orte der Welt. Genießen Sie Ihren Flug mit Condor! condor.com Jetzt buchen,0,0,970,250,Wide skyscraper,Flights,typed,0,0,1,1,254.58843139651432,254.15755851498687,254.6478714677052,47.25,white,de,1,quality,8.0
7ee55c6d_1_1,1,ef3a559ee859b53b,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,2605,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/www.abendzeitung-muenchen.de/7ee55c6d/1_1.png,ef3a559ee859b53b_1_1.png,condor Pure Natur.,0,0,300,250,Medium rectangle,Flights,typed,0,0,0,1,45.658758737556866,89.76938148697208,58.49380427875058,25.18,green,en,1,quality,9.0
78951794_1_8,1,9540d533d6a3a009,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,2201,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.kn-online.de/4edcf6a1/1_6.png,9540d533d6a3a009_1_6.png,Last Minute nach Punta Cana Buchen Sie jetzt ihr Ticket nach Punta Cana auf condor.com!,0,0,970,250,Wide skyscraper,Flights,typed,0,0,1,1,254.36086660531709,253.84890539715,254.27094555057548,34.53,white,de,1,quality,4.0
78951794_1_3,1,3fb2d9925e361b00,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,1177,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.kn-online.de/4edcf6a1/1_11.png,3fb2d9925e361b00_1_11.png,Last Minute nach Punta Cana condor.com,0,0,300,250,Medium rectangle,Flights,typed,0,0,0,1,205.1411302417638,186.1238526606287,159.53089567461222,44.44,silver,de,1,quality,4.0
4edcf6a1_1_2,1,7a191be160060607,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,2199,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.kn-online.de/4edcf6a1/1_2.png,7a191be160060607_1_2.png,Last Minute nach Punta Cana condor.com Jetzt buchen,0,0,300,250,Medium rectangle,Flights,typed,0,0,1,1,253.86825885979493,253.35678371585155,253.70026761818752,32.88,white,de,1,quality,4.0
4edcf6a1_1_0,1,c7881cf106f9d1dc,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,2219,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.kn-online.de/4edcf6a1/1_0.png,c7881cf106f9d1dc_1_0.png,Last Minute nach Punta Cana Buchen Sie jetzt ihr Ticket nach Punta Cana auf condor.com! condor.com,0,0,300,1050,Wide skyscraper,Flights,typed,0,0,1,1,254.84377490334225,254.34777262338548,254.79223465954288,60.15,white,de,1,quality,4.0
03c46799_1_2,1,a77a7bdfdd672b90,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,810,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/rp-online.de/03c46799/1_2.png,a77a7bdfdd672b90_1_2.png,für nur 5 € + nachhaltigen Obstbeutel! N MEINUNG MENÜ Last Minute nach Mallorca Jetzt günstig nach Mallorca fliegen und Ihre Trauminsel entdecken! Condor.com Jetzt buchen,0,1,300,600,Sidebar ad,Travel,typed,0,0,1,1,254.1821981713041,253.74222056354455,254.19706661689256,74.43,white,de,0,price,3.0
1d62d542_1_6,1,f68446987af344d7,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,803,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.kn-online.de/1d62d542/1_6.png,f68446987af344d7_1_6.png,Last Minute nach Mallorca Jetzt günstig nach Mallorca fliegen und Ihre Trauminsel entdecken! Condor.com Jetzt buchen,0,0,970,250,Wide skyscraper,Travel,typed,0,0,1,1,254.28244960187308,253.55410808064843,253.65482805351903,48.69,white,de,1,price,5.0
b487f951_0_5,1,5eaca6254d7c1466,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,461,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/www.news.at/b487f951/0_5.png,5eaca6254d7c1466_0_5.png,Günstige Flüge nach Mallorca Jetzt Direktflüge ab Wien und München buchen! Anzeige Condor.com Helfen S,1,0,620,120,Wide skyscraper,Flights,typed,0,0,1,1,254.52448584914936,254.2642392231129,254.1930379088752,64.64,white,de,0,price,8.0
3f6c26dc_1_0,1,8c7fe3f4c3577a77,condor.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9228293719050028,Personal Finance,0.07096910546033781,Business and Finance,0.0010140146520286784,Travel Type,0.6704284788240115,Travel Locations,0.27590646838717475,Auto Rentals,0.008101457897838385,37,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/www.abendzeitung-muenchen.de/3f6c26dc/1_0.png,8c7fe3f4c3577a77_1_0.png,Last Minute nach Mallorca Die günstigen Last Minute Flugtickets auf condor.com entdecken. Jetzt Ticket sichern! condor.com Jetzt buchen,0,0,970,250,Wide skyscraper,Flights,typed,0,0,1,1,254.66239813736587,254.16506155854785,254.70573605672996,46.76,white,de,1,price,5.0
2ecc88e1_1_0,1,43b901570ce64987,funke-gesundheit.de,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.4030551467742457,Healthy Living,0.11770353072669346,Personal Finance,0.0932461844591728,Industries,0.12584630549687145,Business,0.10398385949167488,Insurance,0.07918827973736346,930,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/morgenpost.de/0457cf6c/0_9.png,43b901570ce64987_0_9.png,für mich Meine monatliche Frauenzeitschrift Jetzt NEU! GRATIS,0,0,728,90,Wide skyscraper,Other,typed,0,0,0,0,229.46263155557358,197.1449886762273,225.5310626582031,68.74,silver,de,1,price,3.0
376f523b_1_12,1,6f78a5698c690cad,funke-gesundheit.de,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.4030551467742457,Healthy Living,0.11770353072669346,Personal Finance,0.0932461844591728,Industries,0.12584630549687145,Business,0.10398385949167488,Insurance,0.07918827973736346,964,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.braunschweiger-zeitung.de/f7d0542d/0_0.png,6f78a5698c690cad_0_0.png,Apotheke für mich Jetzt KOSTENLOS in vielen Apotheken,0,0,728,90,Wide skyscraper,Other,typed,0,0,0,0,230.21452629552655,199.68491074436,225.41887600443062,63.43,silver,de,1,price,5.0
f9ce078d_1_1,1,c244c67e0d5fa246,funke-gesundheit.de,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.4030551467742457,Healthy Living,0.11770353072669346,Personal Finance,0.0932461844591728,Industries,0.12584630549687145,Business,0.10398385949167488,Insurance,0.07918827973736346,976,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.waz.de/f9ce078d/1_1.png,c244c67e0d5fa246_1_1.png,Jetzt NEU! GRATIS Meine monatliche Frauenzeitschrift Jetzt KOSTENLOS in vielen Apotheken,1,1,200,577,Wide skyscraper,Other,typed,0,0,0,0,156.38242457042577,130.2227540251665,150.03894939791587,51.3,gray,de,0,price,3.0
0de7f2eb_1_10,1,96e1942c1ff1f54f,agv.com,,,,,False,False,False,False,False,False,False,False,False,False,Sports,0.8081537967257786,Hobbies & Interests,0.0418289030528212,Technology & Computing,0.026281179127734595,Extreme Sports,0.16241012440159572,Auto Racing,0.06733279645551779,Sports Equipment,0.04445263481097647,2038,http://ads3-d.adbl.io/static/img/2022-04-21/Automobiles/express.co.uk/0de7f2eb/1_10.png,96e1942c1ff1f54f_1_10.png,WHAT YOU NEED WHAT YOU WANT K6,0,0,300,250,Medium rectangle,Other,typed,0,0,0,1,200.52306793848567,201.2609082566277,201.69303929475075,47.95,silver,en,1,quality,6.0
